activityId,athleteId,startDate,sportType,category,source,distanceKm,timeSec,ascentM,distanceEqKm,trimp,avgHr,hrSpeedShift,hrZone_z1_upper,hrZone_z2_upper,hrZone_z3_upper,hrZone_z4_upper,hrZone_gmm_sample_count,hrZone_gmm_fit_date,hrZone_zone_count
12476075258,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-09-22,WeightTraining,OTHER,strava,0.0,1688.0,0.0,0.0,0.1601492067284577,100.0,,144.02191322085696,158.72064751281823,172.2034957101223,,103566,2024-09-22,4
12482030863,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-09-23,Run,RUN,strava,6.110600000000001,2244.0,80.0,6.9106000000000005,0.9074337706760868,152.7,-56.0,144.74262651962596,159.58138662023586,172.4656347019932,,101610,2024-09-23,4
12523538735,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-09-28,RockClimbing,OTHER,strava,0.0,8991.0,0.0,0.0,1.3141679459600877,113.4,,137.0497649383649,156.86839685212937,171.07561005660648,,100759,2024-09-28,4
12532587467,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-09-29,Run,RUN,strava,8.5641,2807.0,22.0,8.7841,1.5830949670180647,167.6,-60.0,145.4875874390006,159.9735335388686,172.54717395112615,,98418,2024-09-29,4
12562417319,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-03,Ride,RIDE,strava,9.1032,2059.0,202.0,6.77096,0.9019672594660932,156.2,-59.0,149.2015890548492,163.49099811694333,175.55295547162385,,94725,2024-10-03,4
12565350131,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-03,Ride,RIDE,strava,10.8717,1664.0,23.0,3.72151,0.4771409444965395,138.3,31.0,148.86051285706486,163.55837066901256,175.58569914730703,,94650,2024-10-03,4
12588932008,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-06,Run,RUN,strava,42.6418,17378.0,172.0,44.3618,7.323632443901889,154.5,-54.0,144.5206874605936,159.880923515243,171.85340810124586,,106731,2024-10-06,4
12611748005,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-09,Ride,RIDE,strava,8.776200000000001,1450.0,49.0,3.61286,0.5157296653268809,147.2,-35.0,144.24244098108542,159.52842666157446,171.64076624324161,,105586,2024-10-09,4
12612896154,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-09,Ride,RIDE,strava,6.194,1115.0,47.0,2.7982,0.3919114106341481,146.7,-60.0,144.1837189847747,159.56894822331395,171.70429385081337,,105518,2024-10-09,4
12667047393,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-16,Ride,RIDE,strava,7.9291,1291.0,45.0,3.27873,0.4926781349062092,150.2,-9.0,146.85139959673512,162.51145933899272,173.97271154758047,,104539,2024-10-16,4
12667174926,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-16,Ride,RIDE,strava,6.9155,1348.0,23.0,2.53465,0.3032385473940706,128.8,7.0,148.33033498174868,164.31771114158917,176.02046901619755,,104534,2024-10-16,4
12675143104,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-17,Ride,RIDE,strava,6.8725,1113.0,30.0,2.66175,0.3028487046616785,136.2,35.0,148.82970656141416,164.64813665614392,176.30580277630483,,104452,2024-10-17,4
12676298001,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-17,Ride,RIDE,strava,5.6136,862.0,15.0,1.98408,0.3117004636614059,147.9,-23.0,148.76024343465116,164.60013974950118,176.30017165267105,,104416,2024-10-17,4
12694954961,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-19,WeightTraining,OTHER,strava,0.0,2022.0,0.0,0.0,0.426752417573194,126.4,,145.4052764934268,161.5939354409329,173.31250899331567,,100878,2024-10-19,4
12700527569,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-20,Ride,RIDE,strava,5.6393,1015.0,37.0,2.4317900000000003,0.3171688465249315,141.8,45.0,148.3281667590321,164.35149414838583,176.16808773728133,,100170,2024-10-20,4
12702589695,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-20,Hike,HIKE,strava,7.8529,6818.0,741.0,15.2629,2.565741209866186,149.6,-15.0,147.97696753806355,164.25803665899502,176.06910614385345,,102419,2024-10-20,4
12727285748,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-23,Workout,OTHER,strava,3.0413,5236.0,0.0,3.0413,1.1965920375224224,129.4,11.0,145.37841799348382,161.78039304076108,173.63192652726076,,99363,2024-10-23,4
12750458937,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-26,RockClimbing,OTHER,strava,0.0,5903.0,0.0,0.0,1.2525475634151482,126.6,,146.93310205048124,164.1070918018965,176.05413436439014,,97850,2024-10-26,4
12758706947,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-10-27,Hike,HIKE,strava,12.5579,11639.0,628.0,18.8379,1.5819479643873329,111.0,-10.0,114.67531744509245,149.93477262243852,168.40464766492119,,87921,2024-10-27,4
12868603307,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-10,Hike,HIKE,strava,15.0835,14651.0,945.0,24.533500000000004,3.54567810669907,131.6,35.0,142.5183345239364,159.1572159675407,171.15338583184192,,73245,2024-11-10,4
12876158873,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-11,Hike,HIKE,strava,8.071399999999999,6923.0,357.0,11.6414,0.6660603909546737,100.4,13.0,109.26220998560413,149.07962925722836,168.16540544007722,,70990,2024-11-11,4
12905151445,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-15,Run,RUN,strava,3.8107,1199.0,12.0,3.9307,0.4417946149764162,148.7,11.0,147.73412179050405,164.1729275852782,174.92737881856658,,62334,2024-11-15,4
12915148977,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-16,Hike,HIKE,strava,4.8333,3218.0,245.0,7.2833,0.8581623164012343,135.4,24.0,148.10237667945017,165.30658949199412,176.51401992581074,,63294,2024-11-16,4
12921242907,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-17,Ride,RIDE,strava,4.292,665.0,17.0,1.6276,0.0963296787936844,113.1,31.0,144.97319298663982,161.1365485098175,172.6219268166475,,56200,2024-11-17,4
12923277981,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-17,Run,RUN,strava,3.6425,2108.0,273.0,6.3725000000000005,1.0194076871620268,160.6,60.0,148.19328136635488,165.15056202986756,177.24836482863734,,56007,2024-11-17,4
12938200797,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-19,Run,RUN,strava,4.0067,1308.0,8.0,4.0867,0.2903824649497216,128.3,-60.0,146.8885465919027,164.9603838048125,177.05337315147102,,54035,2024-11-19,4
12959795575,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-22,Run,RUN,strava,6.1064,2094.0,35.0,6.4564,0.5974674773465947,138.1,16.0,147.49837177122524,165.34920358248226,176.8760312214373,,53693,2024-11-22,4
12966303917,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-23,BackcountrySki,BACKCOUNTRY_SKI,strava,4.0116,2708.0,299.0,9.22752,1.2244258565532815,157.6,60.0,146.26036196670054,164.11036259367245,176.01185934430015,,50484,2024-11-23,4
12978793266,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-25,Run,RUN,strava,3.2808,1046.0,19.0,3.4708,0.3014243384607356,138.5,-46.0,139.09890350447915,155.33876546916287,169.69101008211396,,50083,2024-11-25,4
13010557236,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-11-29,Run,RUN,strava,6.2764,1981.0,4.0,6.3164,0.8619098922709801,155.9,-49.0,137.36473544431544,153.13594269344793,168.49063306296588,,52034,2024-11-29,4
13024493247,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-01,Run,RUN,strava,7.1749,3462.0,414.0,11.3149,1.8288870072713368,164.6,-49.0,138.50807764508284,154.81826244776443,169.6994361149524,,55478,2024-12-01,4
13044399748,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-04,Run,RUN,strava,5.7359,1758.0,8.0,5.8159,1.0088004465971951,168.4,21.0,137.8847916256926,153.75217316594734,168.96296523508613,,57187,2024-12-04,4
13060251926,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-06,Ride,RIDE,strava,6.0862,1180.0,21.0,2.24586,0.3935673071216981,144.5,60.0,147.07299057483021,164.53117549234724,176.1055797015493,,57554,2024-12-06,4
13066363809,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-07,Run,RUN,strava,4.1147,1923.0,203.0,6.1447,1.0136470561055788,164.5,-60.0,147.0357244016049,164.39052774453705,175.70835164473925,,56772,2024-12-07,4
13066888232,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-07,Ride,RIDE,strava,1.9963,463.0,13.0,0.8588899999999999,0.1686083438871853,148.2,-6.0,144.78329100663666,161.52357672999662,173.31521394185575,,56898,2024-12-07,4
13077335077,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-09,Ride,RIDE,strava,7.8523,1746.0,14.0,2.6356899999999994,0.343459856638586,123.8,25.0,143.27693751041807,160.51663857741661,172.89270232118594,,55188,2024-12-09,4
13087666459,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-10,Run,RUN,strava,8.7151,3619.0,16.0,8.8751,1.164251413391885,143.0,-60.0,136.90053266921853,152.81739582801282,168.66426794897126,,58175,2024-12-10,4
13122705480,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-15,RockClimbing,OTHER,strava,0.0,5787.0,0.0,0.0,1.0565475110160438,121.1,,135.92245261394794,151.9981327477915,167.69461420637035,,55644,2024-12-15,4
13126281603,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-16,Run,RUN,strava,5.844399999999999,2118.0,92.0,6.764399999999999,0.9111007566801878,155.4,-60.0,146.68647498730277,163.66303885255022,176.57383432903268,,54530,2024-12-16,4
13169655589,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-22,Run,RUN,strava,6.067699999999999,1961.0,80.0,6.867699999999999,0.9826075787363224,162.2,60.0,137.03252699858535,151.6332074950841,166.44644030000953,,44604,2024-12-22,4
13180970159,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-24,Run,RUN,strava,6.030600000000001,1911.0,71.0,6.740600000000001,1.1721758189554965,171.5,60.0,137.1750997179239,153.39805103759943,168.90819262817655,,44275,2024-12-24,4
13194703589,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-26,Run,RUN,strava,6.0724,1956.0,76.0,6.8324,0.9354174369531189,160.1,-11.0,137.4556026110016,153.74895951825624,169.14598499771841,,46205,2024-12-26,4
13217766463,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2024-12-29,Run,RUN,strava,6.0781,2166.0,76.0,6.8381,0.979359824702514,157.6,-53.0,137.4962496553954,152.9988959547,167.27025880716172,,45565,2024-12-29,4
13236479741,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-01,Run,RUN,strava,5.3447,1948.0,78.0,6.1247,0.7608921296753004,151.2,-8.0,138.1474909145778,153.87692888872817,167.7083211052405,,47461,2025-01-01,4
13246730796,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-02,Run,RUN,strava,5.082,1799.0,72.0,5.802,0.5787478012412274,143.0,-60.0,138.0158863966928,153.40978156056002,167.49856937808107,,49202,2025-01-02,4
13262903269,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-04,NordicSki,OTHER,strava,10.5089,4039.0,215.0,12.6589,1.216715906121506,140.3,-2.0,137.7496097349228,152.9070686825441,166.99517218680063,,51009,2025-01-04,4
13273167232,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-05,Ride,RIDE,strava,7.921699999999999,1775.0,155.0,5.476509999999999,0.6742334064420603,150.0,-37.0,139.37625788109096,156.0808440872463,172.33966167133963,,33843,2025-01-05,4
13275740254,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-05,Ride,RIDE,strava,8.7102,1766.0,33.0,3.27306,0.4522201577151741,133.8,-44.0,139.5170379203943,155.93558471632983,172.134184361824,,33818,2025-01-05,4
13292339084,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-07,Run,RUN,strava,5.734100000000001,1757.0,15.0,5.884100000000001,0.8016209251588664,158.0,-60.0,139.2015040018831,155.8219462670636,172.16708682795516,,35045,2025-01-07,4
13326284925,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-11,AlpineSki,OTHER,strava,31.6074,9592.0,189.6,33.5034,2.0190144634167844,126.3,-18.0,129.7955072619944,145.10246057181178,162.65649343767615,,41748,2025-01-11,4
13335999906,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-12,AlpineSki,OTHER,strava,34.2521,9119.0,137.2,35.6241,3.3208196283093803,148.2,60.0,138.38278066228725,155.48266211958372,171.74333294810316,,40964,2025-01-12,4
13364128072,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-15,Run,RUN,strava,7.9306,3613.0,218.0,10.1106,1.0080295775647905,137.2,15.0,138.72922091952697,155.5821012265781,171.88423185532366,,38563,2025-01-15,4
13400802596,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-19,Run,RUN,strava,8.1267,2900.0,37.0,8.496699999999999,0.7559436190695374,134.5,-36.0,138.38731622720582,155.39259364026339,171.69264952641552,,41159,2025-01-19,4
13404250842,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-20,WeightTraining,OTHER,strava,0.0,2583.0,0.0,0.0,0.149509177833595,87.3,,110.6962003309446,142.40379508409316,161.98386684540958,,42583,2025-01-20,4
13433837750,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-23,Run,RUN,strava,5.73,1679.0,12.0,5.8500000000000005,0.9739288827736272,168.9,-60.0,138.56794240139504,155.82811150734824,172.47945940681922,,42815,2025-01-23,4
13438814254,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-01-24,WeightTraining,OTHER,strava,0.0,1946.0,0.0,0.0,0.2266800422684456,106.1,,119.43544241428472,142.0286277031259,161.94649879064687,,43909,2025-01-24,4
13519772665,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-02,AlpineSki,OTHER,strava,34.477599999999995,7994.0,133.2,35.8096,1.002168111029557,108.4,-56.0,116.58317363439144,139.3567184937723,160.7353396273038,,48639,2025-02-02,4
13530123045,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-03,Run,RUN,strava,5.7657,2078.0,9.0,5.8557,0.7948669483902504,150.3,3.0,139.3483856783413,156.20593663087908,172.50872610923886,,44875,2025-02-03,4
13535704184,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-04,WeightTraining,OTHER,strava,0.0,1941.0,0.0,0.0,0.12137436868903,89.1,,111.60137425592376,142.57504630307847,162.312517619712,,46027,2025-02-04,4
13558121261,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-06,Run,RUN,strava,6.16,2037.0,39.0,6.55,0.7864707034211571,150.7,-52.0,139.40304200032307,155.78808127374265,171.9333670657528,,46872,2025-02-06,4
13562782634,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-07,WeightTraining,OTHER,strava,0.0,1936.0,0.0,0.0,0.1655793881213451,97.1,,115.5898434543184,143.40868728120384,162.8949668626767,,47901,2025-02-07,4
13582743727,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-09,AlpineSki,OTHER,strava,45.6908,10999.0,277.0,48.460800000000006,1.7108519835408582,115.5,-24.0,121.00138786171976,142.67390673618561,162.77421588026755,,54277,2025-02-09,4
13588788008,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-10,WeightTraining,OTHER,strava,0.0,2073.0,0.0,0.0,0.206461783913735,101.4,,114.5570589100072,143.43168139818334,162.9423048926264,,47976,2025-02-10,4
13602011720,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-11,Run,RUN,strava,7.2295,2276.0,17.0,7.3995,1.3782451016191626,170.9,-60.0,139.62165315541768,156.37323350335998,173.0060890958742,,49110,2025-02-11,4
13610671343,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-12,RockClimbing,OTHER,strava,0.0,4317.0,0.0,0.0,1.0556006023184092,132.0,,139.16697069437208,156.1430930638146,172.87063331016947,,51715,2025-02-12,4
13623565980,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-14,WeightTraining,OTHER,strava,0.0,1913.0,0.0,0.0,0.148483285916977,94.5,,114.69449938927842,144.3166790310842,163.1165272132921,,51798,2025-02-14,4
13626651040,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-14,Run,RUN,strava,9.1582,2805.0,76.0,9.9182,1.5312095726589188,166.1,-52.0,139.73634733564404,156.75544291175237,173.2252110794763,,50733,2025-02-14,4
13634712913,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-15,AlpineSki,OTHER,strava,25.8318,7954.0,120.0,27.0318,1.2627929490689762,116.2,-17.0,129.28765310417276,145.91035988385312,163.8607689787707,,55977,2025-02-15,4
13642673798,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-16,BackcountrySki,BACKCOUNTRY_SKI,strava,8.2505,5904.0,491.0,17.131400000000003,1.6761992969516024,137.9,10.0,140.08475877556913,156.41643396658532,172.24539477962995,,51789,2025-02-16,4
13653694319,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-17,Run,RUN,strava,6.2881,2046.0,8.0,6.3681,0.9147203859934356,157.1,-54.0,139.75524695865528,156.13063963743204,171.91286273458377,,50948,2025-02-17,4
13658311034,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-18,WeightTraining,OTHER,strava,0.0,1460.0,0.0,0.0,0.1304158390891848,98.3,,140.4104824103043,155.06087730763858,171.77025512352446,,50479,2025-02-18,4
13672671446,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-19,RockClimbing,OTHER,strava,0.0,4730.0,0.0,0.0,0.8830158992905545,121.9,,137.9958144360205,155.49659607774592,171.59144126372757,,52701,2025-02-19,4
13685238645,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-21,WeightTraining,OTHER,strava,0.0,1460.0,0.0,0.0,0.1439158023287265,101.1,,139.74507613273028,156.3717769420972,171.9292192490517,,50734,2025-02-21,4
13688400233,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-21,Run,RUN,strava,7.6674,2363.0,15.0,7.8174,1.3326873555624108,167.6,-53.0,143.26319282156228,158.55005099207017,173.03310655877385,,50006,2025-02-21,4
13696739223,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-22,TrailRun,TRAIL_RUN,strava,12.0928,5809.0,782.0,19.9128,3.53277642876688,171.1,60.0,143.7048936347964,158.92405465063968,172.954838216084,,55785,2025-02-22,4
13708574738,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-23,RockClimbing,OTHER,strava,0.0,4123.0,0.0,0.0,0.9226086218583964,128.6,,139.45541277386133,156.8214588073405,171.99578331651963,,58462,2025-02-23,4
13725623458,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-25,Run,RUN,strava,7.1904,2081.0,21.0,7.4004,1.1635030187664988,167.2,-54.0,144.41084147725877,159.245188873826,173.37516865028005,,57011,2025-02-25,4
13740930426,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-27,RockClimbing,OTHER,strava,0.0,4723.0,0.0,0.0,1.1849454922369047,133.0,,140.54408568643748,156.66376932023556,171.98383702877936,,60106,2025-02-27,4
13751014592,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-28,Workout,OTHER,strava,0.3093,259.0,1.0,0.3193,0.0562923350644409,127.5,-41.0,144.07127709674853,159.3357870797713,173.53493344526328,,55253,2025-02-28,4
13751014615,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-28,BackcountrySki,BACKCOUNTRY_SKI,strava,5.6199,6546.0,811.0,16.59548,2.035573809585403,141.6,-50.0,141.15208205279396,157.42668581390126,172.34986800669623,,57880,2025-02-28,4
13751014625,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-02-28,BackcountrySki,BACKCOUNTRY_SKI,strava,5.3448,4084.0,8.0,8.041760000000002,1.1681578326180433,138.2,-10.0,143.47467428761195,159.05673287832568,173.35632949446745,,56889,2025-02-28,4
13760467731,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-01,AlpineSki,OTHER,strava,34.156099999999995,8510.0,94.2,35.098099999999995,1.1495833470186163,110.8,24.0,131.86974086217236,155.00553818909225,171.1074240880523,,61098,2025-03-01,4
13771987212,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-02,RockClimbing,OTHER,strava,0.0,4928.0,0.0,0.0,0.735494592180504,114.1,,128.4597939815988,148.59887996450604,165.72660090290665,,54980,2025-03-02,4
13780278040,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-03,Run,RUN,strava,9.0048,3092.0,19.0,9.1948,0.9851344856065344,142.6,-60.0,143.78013338654728,158.5319148715865,173.4965151722189,,54680,2025-03-03,4
13785727209,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-04,RockClimbing,OTHER,strava,0.0,4590.0,0.0,0.0,0.6315443818521093,111.4,,135.85719001350856,154.41343707876365,170.15475033841847,,57431,2025-03-04,4
13798314040,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-05,Run,RUN,strava,10.0805,3877.0,15.0,10.2305,1.049647686475594,136.0,0.0,143.96989463136077,158.58270105946525,173.40923343786335,,56758,2025-03-05,4
13824163131,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-08,TrailRun,TRAIL_RUN,strava,7.1022,3241.0,409.0,11.1922,1.7461986109611551,165.5,1.0,143.67391786310202,158.30598541588478,173.2536030120442,,57869,2025-03-08,4
13845021507,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-10,Run,RUN,strava,8.0999,2393.0,18.0,8.2799,1.2043882345012815,162.4,-48.0,143.5532777840064,158.0856039042289,173.39687750614962,,60215,2025-03-10,4
13850033704,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-11,WeightTraining,OTHER,strava,0.0,1976.0,0.0,0.0,0.15928190348345,95.5,,116.76668261730678,147.8776608474288,166.17112982916854,,57697,2025-03-11,4
13851472164,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-11,RockClimbing,OTHER,strava,0.0,6335.0,0.0,0.0,0.9066949129109448,112.7,,128.63881339794406,149.66344209791583,167.62789523458306,,60734,2025-03-11,4
13910406111,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-17,Run,RUN,strava,7.9807,2366.0,14.0,8.1207,1.3228486988955006,167.2,-15.0,144.28971078864686,159.39807674048606,173.84493725107887,,56927,2025-03-17,4
13914396472,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-18,WeightTraining,OTHER,strava,0.0,2285.0,0.0,0.0,0.219074552362021,100.3,,142.35241261569777,155.7612332974635,173.29695539665187,,60609,2025-03-18,4
13919272607,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-18,Run,RUN,strava,7.1769,2428.0,13.0,7.3069,0.896745202034853,148.8,-14.0,143.88020364049942,158.97531555888025,173.74406377481344,,59327,2025-03-18,4
13925768136,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-19,RockClimbing,OTHER,strava,0.0,4377.0,0.0,0.0,0.7880159186246863,120.6,,136.27101758230845,152.5617840243327,169.12419138019018,,61976,2025-03-19,4
13947675380,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-21,Run,RUN,strava,21.6646,8133.0,68.0,22.3446,2.4201007215937125,139.8,-40.0,143.4353281342572,158.24861370765734,173.6334054461253,,67326,2025-03-21,4
13973509890,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-24,Run,RUN,strava,6.0148,1718.0,20.0,6.2148,1.069666008884579,172.2,-55.0,143.08645773222275,157.91560404384268,173.40038669842838,,67075,2025-03-24,4
13991899601,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-26,Soccer,OTHER,strava,7.1352,4437.0,18.8,7.3232,1.921734243035695,155.7,0.0,143.21779994044675,157.93665470814108,173.57478779556874,,66967,2025-03-26,4
14000167958,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-27,WeightTraining,OTHER,strava,0.0,2655.0,0.0,0.0,0.2329262300197431,97.8,,117.7634339381561,146.67887875120894,164.49403533783652,,64696,2025-03-27,4
14005436609,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-27,RockClimbing,OTHER,strava,0.0,4233.0,0.0,0.0,0.6938192113048649,117.3,,139.6348699769936,155.15406658681016,172.6425388106955,,65815,2025-03-27,4
14009635950,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-28,Ride,RIDE,strava,10.034,2054.0,24.0,3.4902,0.2502602353602391,107.5,32.0,142.13105691449638,154.7923699683335,172.76450520907662,,64009,2025-03-28,4
14012191832,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-28,Workout,OTHER,strava,1.5246,2740.0,0.0,1.5246,0.6596831561866519,131.4,23.0,142.5263210158173,157.5682754875662,173.30011912783453,,64349,2025-03-28,4
14033234239,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-30,Run,RUN,strava,6.047,1966.0,25.0,6.297,0.8153664656433148,153.8,-32.0,143.93298324189965,158.66607844920742,173.67793653771082,,63052,2025-03-30,4
14042015569,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-03-31,RockClimbing,OTHER,strava,0.0,6153.0,0.0,0.0,1.1108688435318976,120.7,,138.80799607552117,154.47281799433836,171.87206998747837,,66665,2025-03-31,4
14051954372,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-01,Run,RUN,strava,7.0115,2258.0,29.0,7.3015,0.8617097045842143,150.2,-42.0,143.69722429341988,158.47773242166693,173.4733777297224,,65270,2025-04-01,4
14057473910,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-02,Soccer,OTHER,strava,5.6162,3834.0,14.7,5.7632,2.443707060438382,173.3,-18.0,144.2843207618282,159.47256171880792,174.76358630842756,,65144,2025-04-02,4
14070838784,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-03,RockClimbing,OTHER,strava,0.0,3102.0,0.0,0.0,0.5871680819483795,122.4,,141.51095240425133,156.1967165256521,172.25512550217167,,63462,2025-04-03,4
14075611075,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-04,WeightTraining,OTHER,strava,0.0,2190.0,0.0,0.0,0.2151298882508169,101.0,,142.95865348987587,154.69220808412277,172.67172550311273,,62879,2025-04-04,4
14079071589,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-04,Workout,OTHER,strava,1.2471,2605.0,0.0,1.2471,0.4419388914578391,118.5,-59.0,143.57839194629307,158.54047274370478,173.78149464106184,,62684,2025-04-04,4
14087416092,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-05,TrailRun,TRAIL_RUN,strava,23.7965,15517.0,1532.0,39.1165,6.781986688558372,156.1,-49.0,144.13634133712847,158.75000592522815,173.01246496613655,,76102,2025-04-05,4
14113974012,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-04-08,WeightTraining,OTHER,strava,0.0,2036.0,0.0,0.0,0.204873005161204,101.7,,144.0063464269607,155.8669185467527,172.39371887526084,,75527,2025-04-08,4
